endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
f8d5163c023f27f599fee22535f5959e52f18313755fcb3243c78577985cda2d,https://opendata.arcgis.com/datasets/dbbcc688ab9c4b53ac03df44e02ae704_0.geojson,,,2021-10-29T14:14:38Z,2020-12-17,
b40560f8bae3605c599de6cdd59271c4b218c305134fd32586e20a681c183f74,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Area%20type.zip,,,2021-12-01T13:13:31Z,,2024-05-24
b7c82241d5ad27c0f92cb464dca91aea2461802b345fe3e9df55e844f4dc477e,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Group%20type.zip,,,2021-12-01T13:13:31Z,,2024-05-24
9303b2ab116396afad0e4b9f9c827ae2993fa8cc355398eb164e6b4081cfbc5c,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Individual%20type.zip,,,2021-12-01T13:13:31Z,,2024-05-24
810751d8f4697034343d69ea0b5f365362089c9d2c083a63d6a3815b17b2a44b,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Woodland%20type.zip,,,2021-12-01T13:13:32Z,,2024-05-21
504c4c95f0386ed91bb3e2e4bbc801f6cc9a3e5d48ef5942e650de7bc90990e4,https://opendata.arcgis.com/datasets/04ed133d01bf492b84bcec9de8397ec3_0.geojson,,,2021-12-01T13:13:56Z,,2024-09-05
41fc6aaaf2059002dfe1401841e88a56278f580c6c425683f5fba935b339bdcd,https://opendata.arcgis.com/datasets/a4ddbb5114274ba89e33a33545c407c8_0.geojson,,,2021-12-01T18:18:46Z,,2024-09-05
8bc18771f033d26e6b4c8dd6032cdd576e4b8a8e801a83813626bf9311e7e32a,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_AV/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_AV:Tree_Preservation_Orders__Aylesbury_Vale_,,wfs,2022-05-04T20:20:42:45Z,,2024-10-01
921954ef5241801cd3c199ace4f9e551e6214ab34ff66d3c58a561c4f2bc79f0,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_CSB_ST/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_CSB_ST:Tree_Preservation_Orders_-_Single_Trees__Chiltern___South_Bucks_,,wfs,2022-05-04T21:21:01:55Z,,2024-10-01
d372312e02ee78347fac7531b43839c4eb3e3247b0b03461a8803a004002bd59,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_CSB_WL/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_CSB_WL:Tree_Preservation_Orders_-_Woodlands__Chiltern___South_Bucks_,,wfs,2022-05-04T21:21:06:14Z,,2024-10-01
76a55253fac858f0ed7daf595191cbbc37f7493f35b38e6bd9eef637579be3e1,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_WDC/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_WDC:Tree_Preservation_Orders__Wycombe_,,wfs,2022-05-04T21:21:07:53Z,,2024-12-18
84f6228e842a4a410c41ada01dcb50eb5e8a5a8f8299efe35ac24817698c8c75,https://datamillnorth.org/download/treepreservationorders/0ba9ca5d-a094-4c56-9931-ae8096006038/TPOs_points.csv,,,2022-07-01T04:04:17:53Z,,2025-03-27
d551675f1579af9e69e105e9fe8f33fc4160dd8004fd6975863480e0d16b6337,https://datamillnorth.org/download/treepreservationorders/8aed98d7-cc84-4c3f-bd21-a75d6899f02c/TPOs_areas.csv,,,2022-07-01T05:05:46:12Z,,
3aeef0b2fb0bb0c85a25bd4491b3c56f70924d6a8ae9d9e22764885965a2b4c7,https://medwaymaps.medway.gov.uk/WFS/wfs.exe?service=WFS&version=2.0.0&request=GetFeature&TypeNames=ENV_TREE_PRESERVATION_ORDERS,,wfs,2022-07-01T07:07:56:40Z,,
de1eb90a8b037292ef8ae14bfabd1184847ef99b7c6296bb6e75379e6c1f9572,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/1,,arcgis,2022-10-26T10:14:52Z,,
a05e76e962d438545a5a48c967cd2b1229ebc951a9a4a6d4d7ecad4379f0f1ca,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/0/,,arcgis,2022-10-26T10:15:59Z,,
197442524d853ded36d6752aa9692bc1f98ee34e9d0d2368083b907f02c5ca74,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/tree-preservation-zone-type.csv,,,2023-09-11T12:12:28:05Z,,2025-05-01
9aa9c76574fc8b02d50f4e55d626ca9f84769cfb60167e3dc2c731a6c988c3fa,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,,2023-10-09T09:09:55:42Z,,2024-02-11
41918491840440f6ff9c1cd2f4510c255148f1d9a9e0c2ae1ea89c10dff40f55,https://services7.arcgis.com/NXULfNGIlsKmpCJD/arcgis/rest/services/Tree_Preservation_Order/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,,2023-10-09T11:11:17:17Z,,
c02b990ae3d48107c12c7482ab3a9b8662a2ca8b081756c63cabdd8a01e065e7,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/0/query?where=1%3D1&f=geojson&outFields=*,,,2023-10-11T11:11:16:18Z,,
0cfd31d51f6c7f8970b87a59b295083e383661d48ec12ea3ff5f652498b9b867,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/1/query?where=1%3D1&f=geojson&outFields=*,,,2023-10-26T12:12:45:29Z,,
57af3de9713f3fa5d70cedb44a444ae955b80d658774fdffcf5ee6eae40d9c6f,https://open.barnet.gov.uk/download/e5nge/ktw/tree-preservation-order.csv,,,2023-11-07T11:11:48:00Z,,
422e2a9f2fb1d809d8849e05556aa7c232060673c1cc51d84bcf9bb586d5de52,https://open.barnet.gov.uk/download/e5nge/837/tree-preservation-zone.gpkg,,,2023-11-07T14:14:30:55Z,,
3c46c9628d91bb798b66479672035f07958c1aa505592486d83d752c965ee2f1,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/2/query?where=1=1&outfields=*&f=geojson,,,2023-12-21T09:09:57:14Z,,2023-12-22
ff199b1dc647436cb33b44f767c27b282ac993f2c0b8b8e9e5158774d1d5824a,https://services-eu1.arcgis.com/xk4RA36G57mVH7Aw/ArcGIS/rest/services/TPO_National_Planning_Map_view/FeatureServer/2/,,arcgis,2023-12-22T10:10:13:45Z,,
9240f1ca39efc8880a909f92bd0613c9dbd6cf1990217a95af35a57e176ab2e4,https://services7.arcgis.com/NXULfNGIlsKmpCJD/ArcGIS/rest/services/Tree_Preservation_Zone/FeatureServer/0/query?outFields=*&where=1%3D1&f=geojson,,,2024-01-02,2023-09-25,
