endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
b40560f8bae3605c599de6cdd59271c4b218c305134fd32586e20a681c183f74,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Area%20type.zip,,,2021-12-01,,
b7c82241d5ad27c0f92cb464dca91aea2461802b345fe3e9df55e844f4dc477e,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Group%20type.zip,,,2021-12-01,,
9303b2ab116396afad0e4b9f9c827ae2993fa8cc355398eb164e6b4081cfbc5c,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Individual%20type.zip,,,2021-12-01,,
810751d8f4697034343d69ea0b5f365362089c9d2c083a63d6a3815b17b2a44b,https://raw.githubusercontent.com/digital-land/tree-preservation-order-collection/main/data/Southwark/TPO%20zones%20-%20Woodland%20type.zip,,,2021-12-01,,
504c4c95f0386ed91bb3e2e4bbc801f6cc9a3e5d48ef5942e650de7bc90990e4,https://opendata.arcgis.com/datasets/04ed133d01bf492b84bcec9de8397ec3_0.geojson,,,2021-12-01,,
41fc6aaaf2059002dfe1401841e88a56278f580c6c425683f5fba935b339bdcd,https://opendata.arcgis.com/datasets/a4ddbb5114274ba89e33a33545c407c8_0.geojson,,,2021-12-01,,
8bc18771f033d26e6b4c8dd6032cdd576e4b8a8e801a83813626bf9311e7e32a,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_AV/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_AV:Tree_Preservation_Orders__Aylesbury_Vale_,,wfs,2022-05-04,,
d372312e02ee78347fac7531b43839c4eb3e3247b0b03461a8803a004002bd59,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_CSB_WL/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_CSB_WL:Tree_Preservation_Orders_-_Woodlands__Chiltern___South_Bucks_,,wfs,2022-05-04,,
76a55253fac858f0ed7daf595191cbbc37f7493f35b38e6bd9eef637579be3e1,https://maps.buckscc.gov.uk/arcgis/services/PLANNING/TPO_WDC/MapServer/WFSServer?request=GetFeature&service=WFS&typename=PLANNING_TPO_WDC:Tree_Preservation_Orders__Wycombe_,,wfs,2022-05-04,,
d551675f1579af9e69e105e9fe8f33fc4160dd8004fd6975863480e0d16b6337,https://datamillnorth.org/download/treepreservationorders/8aed98d7-cc84-4c3f-bd21-a75d6899f02c/TPOs_areas.csv,,,2022-07-01,,
3aeef0b2fb0bb0c85a25bd4491b3c56f70924d6a8ae9d9e22764885965a2b4c7,https://medwaymaps.medway.gov.uk/WFS/wfs.exe?service=WFS&version=2.0.0&request=GetFeature&TypeNames=ENV_TREE_PRESERVATION_ORDERS,,wfs,2022-07-01,,
de1eb90a8b037292ef8ae14bfabd1184847ef99b7c6296bb6e75379e6c1f9572,https://maps.doncaster.gov.uk/server/rest/services/Planning/TPO_Map/MapServer/1,,arcgis,2022-10-26,,
