source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
5ae221a02841db64dccc0e60bca6cb99,,transport-access-node,https://beta-naptan.dft.gov.uk/,647caeef58e327afa1cb014c4f4af449e98fc72d50ebc53148db5c68a7552910,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
3d56a27e4e245da1a4b2ab4389d3501f,,transport-access-node,https://beta-naptan.dft.gov.uk/,1f1c374b43f9f51b6765b94818b91167c51d90e42999ae363effaead0195b2d1,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
f0d8d20d5ded23b01a1df8b5ff29a104,,transport-access-node,https://beta-naptan.dft.gov.uk/,a4a3de44f55a82fee84b2c84692aea80b5c38b4f86f20e3c6e92f7366c430f6c,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
a9677cddb4f53b8188b32f7a5d0144ce,,transport-access-node,https://beta-naptan.dft.gov.uk/,b49cd676d742ff3dd98a5b45fd0e0b5f95b92f6ededdc885ba3050eef1d51e90,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
94d6d03f1a2738d95bd67a2f19ead8c9,,transport-access-node,https://beta-naptan.dft.gov.uk/,928bb9f71fe493cda0978c78a032387d14487d445191228562bc646757267135,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
af762241fc29da8fcd3678da1fec42fe,,transport-access-node,https://beta-naptan.dft.gov.uk/,2ec6d4626b985af3dc3554c34eb7060669cd9ae3a577db194d8249089e05e9ac,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
976688376d5d7dd70c4d11a698842318,,transport-access-node,https://beta-naptan.dft.gov.uk/,15cf144c992ca695f6d706ae5f4fb46064c29b77a4c1e56eccad22a0dc76f7cc,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
b69c876aceab9f00b99b1f814f9da873,,transport-access-node,https://beta-naptan.dft.gov.uk/,54c11bc0ccb350842180b6e2f67a7029e6cfb8ff84955b84ded23f2ad78d5060,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
f96667978a617d8f113bf00bdb3b8090,,transport-access-node,https://beta-naptan.dft.gov.uk/,8a9d390d9e4c1f4a77e55c3069a0dac3bd38b5846ec9ec3631f90bf3f45d7dbe,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
818dc1c11a069996db034ac551a5ea18,,transport-access-node,https://beta-naptan.dft.gov.uk/,82e5abb7f766fe2fbadaf54a27726ebd9a2336d00b3ef58f70a5372f100d8e14,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
35fd265ae64ae9c379f4a30f401e9bc7,,transport-access-node,https://beta-naptan.dft.gov.uk/,2ac3446d8a651832566ee7c77ba0421a19e7374bf054df1a7e4c8c8f1e39dcff,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
9a0791dde8ee2573174000392d6243c5,,transport-access-node,https://beta-naptan.dft.gov.uk/,79c31d75cfde1500acfc9d6c7d116a417d6c2f7b153624f8d1a8ed95336634d7,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
0281839b2ec012f5262bbdcb0d066f8c,,transport-access-node,https://beta-naptan.dft.gov.uk/,21a6014be65a9ca780f1c6621c9ac2b97e859f8b8802d86e61870eaf6413928e,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
7483f8f19a62a59088cbd8f9a29d2bcc,,transport-access-node,https://beta-naptan.dft.gov.uk/,96d82ceb0c5bd6a61488baa2536845e0a3d88699324aaf308c9f3842bdff3639,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
167995ff22b5d9ca10d1e402c3f98d02,,transport-access-node,https://beta-naptan.dft.gov.uk/,9fa87420a4306129cda90dcc0c581bef091e8986addf29725dff57057bca0af6,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
d2836b632e8da43167b4a1009e5b4ffd,,transport-access-node,https://beta-naptan.dft.gov.uk/,89f74d807bccefc5083ac44a9e0372c1121fd1cb8e75f82af2688e6eeb3eaa85,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
dbad11787ab8794691e8bde6b2d286e8,,transport-access-node,https://beta-naptan.dft.gov.uk/,54dcb4e9a9ab246c5bacf031146f2886463f8dc47322e80ab137e17b88852343,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
d7c234cba655a463d1688a5ccf310903,,transport-access-node,https://beta-naptan.dft.gov.uk/,f80c17e7249ec5bc3caa17bfe54c954f220cbd9e72c81024c7b978ee3f63693c,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
ac2854bb32b7cf5d1ac300f8d380202f,,transport-access-node,https://beta-naptan.dft.gov.uk/,303d5af6560ee4cad6284e1e97ced62733106514a0568041a29f73bd499ffea2,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
6bcb8f611cbe58d697098ebc51a55160,,transport-access-node,https://beta-naptan.dft.gov.uk/,3f2d60b6c28a719c20e5aa3dea6e6806d1707486f379c427595e560dace5b838,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
6d3eff4595a12432a132e8de769b39be,,transport-access-node,https://beta-naptan.dft.gov.uk/,0c58d2f2048df6f6fabc2d53713f6bf50bb40e9d9068b107d296abf9acf7e05f,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
450d2f21afef120e1b9eb0ff6f8f3003,,transport-access-node,https://beta-naptan.dft.gov.uk/,81a1ff6974bef4f772c64e84b7c07ba7f00862fd1bc182f41bc9ef79130da36b,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
6a3c11c52c5278409e124b35f02c5a42,,transport-access-node,https://beta-naptan.dft.gov.uk/,4c69db300fb1179a8ea82c7b9371489b3e07638c8aa53543087d8444b93e26f9,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
c637b67c7addc2404a8346ae756fd2d2,,transport-access-node,https://beta-naptan.dft.gov.uk/,2181b392b80de815e0d8482866295e546c25eb83824bd48d234bd3076ddbe430,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
56d39b3f87404eb96bff7320133136a8,,transport-access-node,https://beta-naptan.dft.gov.uk/,596b0fc398f0dd8f8f0d28c54180d1c6970a8164c41cc3b9b5f8eccf2f4218a7,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
e04131478d9b22f2ea8ec459813674ca,,transport-access-node,https://beta-naptan.dft.gov.uk/,030062edad1edc8d8d569e792bddf4291afd347587bc605086ada3a43cfd7346,ogl3,government-organisation:D9,transport-access-node,2024-06-28,2024-06-28,
